"id","activityid","date"
11415,10799,"2020-04-11"
11416,4164,"2022-04-30"
11417,1682,"2019-10-30"
11418,1295,"2017-10-27"
11419,3042,"2024-10-31"
11420,7682,"2023-06-30"
11421,3006,"2024-12-30"
11422,111,"2020-09-29"
11423,7263,"2020-10-02"
11424,9947,"2024-09-23"
11425,3299,"2024-09-18"
11426,10820,"2019-08-01"
11427,9761,"2018-05-25"
11428,12306,"2017-03-22"
11429,14180,"2022-03-20"
11430,1662,"2018-10-10"
11431,931,"2019-05-18"
11432,12248,"2020-01-27"
11433,14717,"2021-06-09"
11434,1556,"2024-09-24"
11435,10854,"2022-11-16"
11436,11075,"2020-08-20"
11437,1170,"2020-06-30"
11438,6364,"2022-04-22"
11439,5209,"2021-07-06"
11440,6527,"2020-02-06"
11441,9345,"2022-11-19"
11442,12079,"2024-03-20"
11443,13770,"2020-12-30"
11444,9960,"2024-06-05"
11445,10659,"2017-06-14"
11446,3889,"2024-06-16"
11447,3648,"2023-08-08"
11448,2488,"2017-12-29"
11449,1226,"2020-11-29"
11450,7895,"2019-05-25"
11451,7839,"2022-04-30"
11452,8712,"2019-05-27"
11453,6638,"2022-02-08"
11454,11225,"2023-04-03"
11455,10587,"2023-07-18"
11456,5317,"2017-06-23"
11457,7983,"2019-12-27"
11458,1327,"2018-07-05"
11459,4853,"2023-09-10"
11460,2376,"2023-11-15"
11461,6283,"2023-10-16"
11462,7377,"2022-01-28"
11463,3928,"2017-07-26"
11464,1963,"2020-05-22"
11465,1321,"2024-02-11"
11466,7401,"2020-10-06"
11467,1793,"2023-04-04"
11468,4698,"2019-11-01"
11469,13508,"2018-05-23"
11470,11965,"2017-04-24"
11471,2422,"2024-04-26"
11472,3273,"2024-03-11"
11473,7877,"2019-06-02"
11474,3144,"2022-11-07"
11475,9274,"2019-08-11"
11476,8785,"2017-10-17"
11477,11103,"2017-12-28"
11478,2235,"2021-06-06"
11479,6178,"2019-03-30"
11480,11878,"2022-04-07"
11481,12878,"2020-11-20"
11482,10358,"2022-02-24"
11483,12477,"2023-07-17"
11484,14842,"2024-10-10"
11485,9123,"2018-07-19"
11486,11861,"2017-03-14"
11487,6122,"2017-07-25"
11488,1767,"2024-02-07"
11489,5096,"2023-11-28"
11490,6536,"2022-07-24"
11491,3552,"2018-09-02"
11492,9182,"2020-05-28"
11493,10565,"2021-10-28"
11494,382,"2024-03-19"
11495,7505,"2018-04-11"
11496,637,"2017-03-08"
11497,210,"2021-12-14"
11498,8068,"2023-07-22"
11499,3816,"2022-12-12"
11500,189,"2023-01-22"
11501,1287,"2022-06-30"
11502,11332,"2020-05-05"
11503,14800,"2023-04-26"
11504,2290,"2024-08-26"
11505,9698,"2018-02-20"
11506,5987,"2021-12-21"
11507,3774,"2023-04-15"
11508,802,"2018-03-15"
11509,7070,"2019-09-21"
11510,11047,"2022-08-18"
11511,10832,"2018-05-10"
11512,12670,"2017-11-03"
11513,11823,"2019-11-03"
11514,9182,"2017-04-28"
11515,4000,"2021-05-09"
11516,8627,"2019-02-14"
11517,13112,"2021-04-20"
11518,162,"2018-05-24"
11519,11478,"2023-07-07"
11520,12647,"2020-12-03"
11521,5893,"2024-02-14"
11522,7976,"2024-02-28"
11523,11977,"2017-02-28"
11524,6861,"2017-06-03"
11525,3431,"2019-03-29"
11526,575,"2020-04-13"
11527,14099,"2020-11-12"
11528,2737,"2017-02-08"
11529,9799,"2019-07-19"
11530,7150,"2018-08-16"
11531,7942,"2017-02-27"
11532,1000,"2020-08-01"
11533,11377,"2023-08-31"
11534,6956,"2017-03-12"
11535,2164,"2020-07-01"
11536,13912,"2021-03-02"
11537,4499,"2018-12-14"
11538,12295,"2020-07-22"
11539,14658,"2019-12-04"
11540,732,"2020-06-26"
11541,2323,"2019-09-21"
11542,12391,"2020-10-02"
11543,3184,"2017-04-11"
11544,5256,"2024-08-17"
11545,13237,"2024-08-15"
11546,14121,"2018-08-31"
11547,14005,"2017-10-20"
11548,11958,"2020-09-09"
11549,2852,"2023-07-08"
11550,14632,"2020-11-05"
11551,11344,"2019-12-20"
11552,3156,"2021-12-22"
11553,1352,"2021-09-03"
11554,1736,"2020-12-31"
11555,10428,"2021-08-22"
11556,10448,"2023-01-20"
11557,2745,"2022-04-11"
11558,9621,"2022-05-22"
11559,11303,"2017-01-31"
11560,4846,"2018-07-02"
11561,11152,"2017-09-09"
11562,2312,"2022-06-11"
11563,945,"2021-10-31"
11564,13152,"2022-01-23"
11565,3971,"2020-12-20"
11566,14496,"2018-05-10"
11567,11691,"2017-09-19"
11568,7829,"2022-05-22"
11569,991,"2019-03-27"
11570,2814,"2019-08-19"
11571,4907,"2019-05-05"
11572,1983,"2018-05-15"
11573,13635,"2024-03-13"
11574,4485,"2020-12-16"
11575,264,"2019-02-06"
11576,9849,"2023-12-06"
11577,12931,"2019-03-14"
11578,3975,"2022-01-05"
11579,6742,"2022-08-02"
11580,3353,"2021-04-13"
11581,1467,"2022-02-05"
11582,4595,"2021-02-26"
11583,10560,"2021-10-24"
11584,14052,"2021-01-11"
11585,9062,"2022-01-25"
11586,10566,"2017-07-15"
11587,13477,"2022-10-07"
11588,12149,"2019-03-17"
11589,4020,"2024-10-29"
11590,8018,"2024-08-14"
11591,8914,"2024-06-18"
11592,1847,"2020-03-09"
11593,1331,"2022-06-02"
11594,1597,"2020-09-27"
11595,12903,"2017-09-01"
11596,1502,"2019-10-04"
11597,14252,"2020-05-25"
11598,11115,"2019-08-14"
11599,6760,"2018-01-04"
11600,11661,"2018-10-27"
11601,12749,"2022-11-12"
11602,8150,"2021-09-28"
11603,1564,"2017-10-03"
11604,34,"2022-07-28"
11605,7643,"2021-09-20"
11606,1621,"2024-08-09"
11607,1454,"2024-02-20"
11608,5283,"2024-01-27"
11609,708,"2023-06-17"
11610,13227,"2021-03-27"
11611,12160,"2019-10-23"
11612,12505,"2020-09-28"
11613,1693,"2018-05-19"
11614,13431,"2020-07-04"
11615,6013,"2023-12-12"
11616,6834,"2023-10-16"
11617,2606,"2022-02-22"
11618,7507,"2024-07-22"
11619,352,"2017-10-30"
11620,755,"2019-06-12"
11621,1478,"2022-11-09"
11622,4477,"2024-02-02"
11623,8274,"2020-10-24"
11624,10662,"2017-06-19"
11625,3839,"2019-03-15"
11626,7548,"2019-08-27"
11627,4290,"2017-08-18"
11628,5230,"2020-01-11"
11629,7047,"2021-07-05"
11630,13065,"2018-10-05"
11631,7269,"2021-11-09"
11632,873,"2022-01-29"
11633,381,"2022-05-30"
11634,3720,"2020-11-15"
11635,13803,"2019-05-23"
11636,3317,"2020-02-08"
11637,14337,"2023-12-18"
11638,7167,"2017-05-05"
11639,6566,"2022-02-17"
11640,10516,"2021-10-08"
11641,1824,"2020-03-26"
11642,13698,"2024-04-02"
11643,6980,"2020-06-08"
11644,3175,"2022-07-26"
11645,2941,"2017-08-26"
11646,7610,"2019-06-20"
11647,13826,"2023-05-18"
11648,5748,"2018-04-18"
11649,1136,"2024-03-28"
11650,11112,"2023-06-30"
11651,7986,"2017-02-07"
11652,4458,"2021-08-11"
11653,14481,"2017-01-21"
11654,12026,"2022-08-11"
11655,495,"2024-11-04"
11656,750,"2021-04-23"
11657,14984,"2017-11-06"
11658,4233,"2024-06-22"
11659,2755,"2017-04-13"
11660,168,"2024-02-27"
11661,1161,"2018-12-26"
11662,9611,"2022-06-12"
11663,10260,"2018-07-06"
11664,9905,"2021-09-13"
11665,6959,"2024-07-24"
11666,27,"2022-02-28"
11667,3255,"2023-02-19"
11668,4991,"2018-02-01"
11669,764,"2017-06-17"
11670,1731,"2017-11-25"
11671,3918,"2017-12-28"
11672,8523,"2024-05-30"
11673,2819,"2017-06-08"
11674,2650,"2017-03-06"
11675,9066,"2024-02-15"
11676,2194,"2017-12-30"
11677,5915,"2020-05-14"
11678,7651,"2020-08-19"
11679,3372,"2024-09-16"
11680,839,"2024-07-01"
11681,5327,"2021-01-03"
11682,4179,"2024-07-12"
11683,5541,"2023-08-23"
11684,2984,"2023-02-09"
11685,11583,"2023-05-08"
11686,2640,"2020-10-30"
11687,6851,"2020-05-20"
11688,1127,"2021-10-23"
11689,12650,"2018-03-04"
11690,6201,"2018-06-14"
11691,1541,"2017-05-02"
11692,11619,"2020-04-09"
11693,8872,"2021-05-10"
11694,3570,"2018-06-30"
11695,14683,"2024-08-01"
11696,2016,"2021-06-20"
11697,6167,"2022-06-08"
11698,9261,"2021-07-21"
11699,4341,"2019-12-21"
11700,5183,"2020-11-19"
11701,12564,"2023-09-03"
11702,11175,"2018-03-24"
11703,8812,"2021-11-18"
11704,12719,"2019-09-26"
11705,239,"2023-01-29"
11706,14895,"2018-10-11"
11707,8799,"2024-02-08"
11708,8905,"2024-01-25"
11709,9530,"2024-03-28"
11710,5593,"2022-07-28"
11711,2027,"2018-05-19"
11712,6411,"2018-11-21"
11713,13459,"2017-12-16"
11714,11677,"2021-02-27"
11715,12633,"2019-04-04"
11716,700,"2020-06-24"
11717,8748,"2022-06-08"
11718,8206,"2020-03-26"
11719,7616,"2019-12-02"
11720,13788,"2020-05-26"
11721,10274,"2017-10-29"
11722,654,"2020-02-09"
11723,7920,"2024-06-01"
11724,12146,"2019-01-29"
11725,7853,"2022-12-19"
11726,9750,"2018-09-15"
11727,7040,"2024-11-26"
11728,9295,"2023-03-27"
11729,2446,"2021-01-29"
11730,6703,"2021-08-10"
11731,12660,"2022-03-02"
11732,9898,"2018-06-04"
11733,8380,"2020-12-14"
11734,10729,"2023-06-28"
11735,5868,"2021-08-25"
11736,1485,"2021-12-26"
11737,13585,"2022-11-21"
11738,13402,"2018-08-27"
11739,12141,"2022-02-22"
11740,5090,"2023-01-13"
11741,10698,"2020-06-19"
11742,13311,"2021-02-09"
11743,5367,"2020-10-29"
11744,10931,"2023-04-13"
11745,11196,"2024-05-28"
11746,11669,"2021-01-25"
11747,1683,"2023-01-03"
11748,2898,"2018-10-29"
11749,559,"2018-10-27"
11750,7302,"2024-05-21"
11751,10751,"2024-06-21"
11752,924,"2022-01-02"
11753,12797,"2022-11-03"
11754,7875,"2020-10-04"
11755,8322,"2018-07-23"
11756,3775,"2017-05-14"
11757,12540,"2023-04-03"
11758,5664,"2019-08-09"
11759,12818,"2019-05-15"
11760,8922,"2019-11-25"
11761,7568,"2017-10-21"
11762,8321,"2020-09-20"
11763,13527,"2017-06-11"
11764,5791,"2022-06-23"
11765,2624,"2020-06-07"
11766,14418,"2021-08-27"
11767,3164,"2021-03-13"
11768,12740,"2017-04-18"
11769,11470,"2022-02-28"
11770,12126,"2017-09-18"
11771,7192,"2023-01-29"
11772,11440,"2019-11-01"
11773,1061,"2017-08-25"
11774,14214,"2023-09-05"
11775,6961,"2020-12-07"
11776,1788,"2021-03-09"
11777,5579,"2019-07-04"
11778,7918,"2024-12-30"
11779,9937,"2021-02-14"
11780,10319,"2021-03-25"
11781,1019,"2019-03-16"
11782,1593,"2020-03-25"
11783,14727,"2023-01-20"
11784,2523,"2024-05-14"
11785,10735,"2024-02-10"
11786,1282,"2022-07-06"
11787,14505,"2021-02-17"
11788,13198,"2019-02-24"
11789,7625,"2017-01-19"
11790,2053,"2017-07-06"
11791,11665,"2017-08-21"
11792,8172,"2023-06-14"
11793,12854,"2022-04-22"
11794,7045,"2023-05-07"
11795,8047,"2021-02-21"
11796,18,"2019-10-18"
11797,8672,"2023-07-06"
11798,6728,"2024-07-12"
11799,13843,"2023-11-01"
11800,5714,"2017-10-19"
11801,6881,"2019-08-29"
11802,3463,"2019-08-11"
11803,14027,"2018-03-20"
11804,6785,"2023-07-11"
11805,4445,"2023-03-03"
11806,12284,"2024-02-20"
11807,10466,"2022-01-01"
11808,3340,"2020-09-01"
11809,7644,"2019-02-02"
11810,11577,"2018-06-07"
11811,9009,"2021-03-31"
11812,197,"2022-04-02"
11813,11246,"2022-03-22"
11814,8552,"2023-12-08"
11815,13389,"2021-08-01"
11816,6539,"2023-05-12"
11817,10310,"2017-10-22"
11818,12155,"2023-12-18"
11819,5051,"2024-12-30"
11820,13599,"2017-10-05"
11821,11511,"2017-04-18"
11822,13440,"2024-05-06"
11823,14629,"2021-11-01"
11824,14030,"2018-10-16"
11825,3360,"2022-10-18"
11826,5047,"2019-10-06"
11827,5337,"2018-05-28"
11828,1720,"2023-04-01"
11829,2937,"2018-02-21"
11830,3144,"2021-10-20"
11831,768,"2023-07-09"
11832,13910,"2023-10-01"
11833,4047,"2022-06-07"
11834,5727,"2019-10-12"
11835,556,"2019-06-22"
11836,3203,"2021-10-14"
11837,6907,"2024-08-14"
11838,5807,"2021-05-28"
11839,5857,"2019-10-01"
11840,10184,"2020-02-14"
11841,12256,"2023-01-06"
11842,13786,"2017-03-22"
11843,10601,"2023-02-01"
11844,3201,"2020-06-09"
11845,13795,"2022-05-30"
11846,1007,"2024-08-31"
11847,4306,"2021-06-10"
11848,11745,"2018-11-17"
11849,14356,"2024-05-14"
11850,3629,"2019-10-14"
11851,7474,"2023-07-19"
11852,7524,"2017-03-10"
11853,12860,"2018-11-30"
11854,9681,"2020-02-09"
11855,6869,"2021-08-07"
11856,6239,"2017-12-23"
11857,14461,"2023-08-05"
11858,2185,"2019-01-06"
11859,6762,"2018-01-22"
11860,10102,"2017-04-29"
11861,6390,"2017-10-04"
11862,6333,"2024-08-21"
11863,5751,"2018-07-20"
11864,2804,"2023-04-12"
11865,13987,"2020-06-04"
11866,6160,"2020-11-25"
11867,9648,"2021-05-09"
11868,10353,"2017-08-15"
11869,7227,"2019-04-10"
11870,7503,"2019-04-25"
11871,11402,"2024-09-18"
11872,9525,"2019-03-06"
11873,8645,"2022-07-17"
11874,2528,"2021-05-18"
11875,9936,"2023-06-01"
11876,564,"2021-11-07"
11877,1779,"2018-06-12"
11878,12429,"2021-11-07"
11879,4142,"2020-11-24"
11880,1217,"2024-09-15"
11881,8221,"2017-05-14"
11882,10596,"2024-09-10"
11883,7511,"2024-05-08"
11884,4831,"2018-02-10"
11885,13138,"2022-09-12"
11886,11842,"2018-08-10"
11887,8240,"2019-08-25"
11888,548,"2018-02-07"
11889,12831,"2018-02-26"
11890,7663,"2019-05-27"
11891,8192,"2021-01-31"
11892,5475,"2023-12-15"
11893,3647,"2021-01-20"
11894,7389,"2023-06-02"
11895,10883,"2024-05-09"
11896,1933,"2021-04-07"
11897,10955,"2021-06-22"
11898,4664,"2020-07-26"
11899,1452,"2024-01-28"
11900,9408,"2017-10-03"
11901,11161,"2018-09-22"
11902,8719,"2024-11-19"
11903,5013,"2020-11-28"
11904,4066,"2018-03-07"
11905,2028,"2017-04-06"
11906,903,"2024-05-17"
11907,11728,"2023-11-05"
11908,9287,"2019-02-13"
11909,1397,"2017-08-24"
11910,567,"2017-07-10"
11911,14617,"2021-05-24"
11912,12083,"2021-11-30"
11913,14475,"2022-07-29"
11914,13540,"2021-04-30"
11915,12082,"2018-08-13"
11916,7031,"2020-11-01"
11917,8508,"2017-12-16"
11918,425,"2021-10-11"
11919,13721,"2021-09-19"
11920,3838,"2017-08-19"
11921,690,"2019-10-09"
11922,12773,"2024-05-17"
11923,4096,"2021-02-05"
11924,5717,"2023-01-24"
11925,3959,"2020-12-23"
11926,1186,"2024-06-10"
11927,6060,"2024-10-25"
11928,1547,"2019-09-08"
11929,13980,"2019-10-23"
11930,13064,"2020-08-13"
11931,1074,"2017-06-04"
11932,2670,"2020-05-08"
11933,12216,"2023-10-01"
11934,5166,"2022-05-01"
11935,13192,"2024-04-23"
11936,14696,"2024-06-22"
11937,10816,"2017-12-19"
11938,12209,"2019-03-20"
11939,9999,"2024-09-20"
11940,4144,"2024-03-27"
11941,2558,"2018-01-07"
11942,7808,"2021-04-29"
11943,11201,"2018-01-14"
11944,12107,"2019-12-22"
11945,6875,"2019-11-25"
11946,10439,"2019-07-01"
11947,12194,"2024-10-19"
11948,244,"2024-08-30"
11949,10112,"2022-01-05"
11950,3261,"2024-10-14"
11951,3619,"2018-07-24"
11952,7823,"2019-10-27"
11953,11680,"2022-09-05"
11954,6910,"2023-01-19"
11955,12458,"2017-10-07"
11956,5630,"2021-07-23"
11957,4515,"2019-01-29"
11958,8147,"2021-09-17"
11959,4372,"2024-04-01"
11960,5139,"2019-02-26"
11961,2900,"2020-09-25"
11962,3103,"2018-10-30"
11963,3732,"2023-06-14"
11964,1801,"2023-11-28"
11965,4919,"2024-08-09"
11966,13353,"2023-04-27"
11967,8242,"2020-12-29"
11968,3705,"2023-06-14"
11969,74,"2017-06-21"
11970,1740,"2023-04-24"
11971,7056,"2022-10-10"
11972,3071,"2022-01-26"
11973,13334,"2020-12-14"
11974,6994,"2019-10-02"
11975,608,"2019-02-22"
11976,8526,"2022-09-26"
11977,10618,"2018-06-13"
11978,5248,"2023-01-27"
11979,14713,"2019-03-29"
11980,6983,"2019-04-26"
11981,3763,"2018-04-11"
11982,12170,"2020-07-05"
11983,14641,"2023-04-03"
11984,9216,"2022-07-03"
11985,11820,"2017-09-24"
11986,492,"2019-09-09"
11987,6358,"2021-02-22"
11988,4341,"2020-10-13"
11989,8344,"2021-03-27"
11990,5428,"2024-01-30"
11991,5440,"2023-04-09"
11992,3224,"2017-01-21"
11993,8829,"2021-10-16"
11994,1189,"2017-10-15"
11995,7452,"2021-01-17"
11996,5357,"2017-07-02"
11997,5985,"2023-10-27"
11998,1270,"2020-01-26"
11999,2282,"2022-12-22"
12000,5519,"2022-01-26"
12001,12724,"2020-02-23"
12002,8912,"2020-10-17"
12003,5403,"2024-01-08"
12004,6486,"2023-10-12"
12005,14581,"2018-07-24"
12006,11890,"2018-11-17"
12007,1452,"2020-03-03"
12008,11129,"2023-02-16"
12009,2416,"2017-09-28"
12010,5426,"2021-08-15"
12011,4734,"2017-06-20"
12012,14436,"2024-02-25"
12013,14729,"2018-04-27"
12014,10056,"2018-09-28"
12015,9039,"2018-10-22"
12016,9681,"2024-05-24"
12017,12435,"2018-12-30"
12018,1358,"2020-07-01"
12019,5436,"2023-07-21"
12020,4233,"2019-12-31"
12021,2080,"2020-02-11"
12022,10948,"2023-06-28"
12023,1290,"2020-09-13"
12024,4409,"2022-01-15"
12025,3621,"2019-08-29"
12026,8338,"2019-12-11"
12027,1840,"2019-02-08"
12028,14301,"2023-06-23"
12029,785,"2020-10-15"
12030,3345,"2017-04-07"
12031,9582,"2019-02-01"
12032,14430,"2020-10-07"
12033,10355,"2019-06-23"
12034,7480,"2017-05-27"
12035,12582,"2021-03-17"
12036,4836,"2023-07-20"
12037,8545,"2018-03-17"
12038,5098,"2018-12-27"
12039,1874,"2024-03-06"
12040,14138,"2018-07-07"
12041,13729,"2024-06-20"
12042,7332,"2024-03-22"
12043,13310,"2018-06-17"
12044,5311,"2024-12-08"
12045,12520,"2020-05-16"
12046,12144,"2022-05-13"
12047,8862,"2019-07-14"
12048,5057,"2018-07-22"
12049,14507,"2020-12-04"
12050,11514,"2023-05-29"
12051,2268,"2022-12-31"
12052,261,"2018-08-14"
12053,14466,"2022-12-01"
12054,2898,"2024-02-22"
12055,14079,"2020-04-01"
12056,6124,"2019-06-19"
12057,2104,"2018-08-13"
12058,11609,"2021-08-05"
12059,3364,"2024-07-30"
12060,1371,"2021-02-03"
12061,12517,"2020-04-07"
12062,13622,"2020-05-10"
12063,3548,"2023-10-23"
12064,3139,"2021-10-25"
12065,10522,"2020-08-13"
12066,3982,"2024-11-02"
12067,13369,"2023-05-16"
12068,6543,"2017-12-06"
12069,4514,"2017-09-23"
12070,14754,"2022-07-02"
12071,2782,"2022-03-12"
12072,596,"2018-12-14"
12073,668,"2019-12-05"
12074,1994,"2018-03-15"
12075,14075,"2023-12-15"
12076,6008,"2022-03-04"
12077,2364,"2023-08-28"
12078,5355,"2017-07-03"
12079,4145,"2021-02-13"
12080,11523,"2020-02-14"
12081,14,"2017-03-22"
12082,5338,"2019-08-27"
12083,2118,"2018-03-13"
12084,9766,"2019-01-16"
12085,2037,"2022-11-08"
12086,3923,"2022-11-04"
12087,3725,"2017-09-29"
12088,5541,"2023-10-11"
12089,6855,"2023-09-01"
12090,1947,"2019-04-01"
12091,6710,"2022-07-13"
12092,1362,"2018-09-05"
12093,12478,"2020-09-07"
12094,7068,"2018-04-12"
12095,6529,"2023-12-25"
12096,1861,"2022-12-30"
12097,11877,"2017-10-15"
12098,4765,"2021-09-03"
12099,10467,"2024-05-13"
12100,5370,"2023-03-03"
12101,2452,"2021-10-28"
12102,9800,"2021-01-02"
12103,2821,"2020-01-18"
12104,11598,"2017-09-21"
12105,12528,"2022-07-21"
12106,5229,"2020-06-18"
12107,8761,"2019-02-28"
12108,9689,"2021-01-27"
12109,3234,"2019-03-14"
12110,14047,"2020-10-01"
12111,6900,"2022-12-23"
12112,4386,"2018-10-18"
12113,13105,"2019-06-15"
12114,4120,"2022-12-11"
12115,7098,"2020-03-22"
12116,8175,"2023-07-05"
12117,776,"2024-02-18"
12118,10861,"2019-11-07"
12119,5666,"2019-08-04"
12120,12578,"2023-02-25"
12121,10594,"2017-06-05"
12122,2572,"2022-11-10"
12123,2696,"2021-04-11"
12124,7831,"2019-03-21"
12125,6455,"2019-11-28"
12126,3161,"2024-12-24"
12127,8447,"2021-04-26"
12128,10733,"2023-01-15"
12129,2151,"2020-12-29"
12130,1509,"2021-11-07"
12131,8556,"2024-02-29"
12132,2760,"2017-06-29"
12133,13300,"2021-01-22"
12134,12294,"2019-07-07"
12135,6918,"2017-08-10"
12136,1912,"2024-01-30"
12137,11716,"2022-09-21"
12138,5927,"2020-04-11"
12139,9685,"2019-03-28"
12140,7647,"2022-07-10"
12141,12094,"2018-06-27"
12142,9966,"2022-09-10"
12143,11918,"2024-06-15"
12144,287,"2022-04-02"
12145,6037,"2024-05-03"
12146,14360,"2018-02-12"
12147,3915,"2024-11-10"
12148,7666,"2017-02-08"
12149,8141,"2024-03-02"
12150,5739,"2023-07-26"
12151,2185,"2022-02-21"
12152,2471,"2017-09-06"
12153,321,"2024-07-02"
12154,5885,"2024-12-08"
12155,296,"2023-10-25"
12156,4329,"2023-01-01"
12157,5526,"2019-03-03"
12158,14019,"2024-02-26"
12159,1979,"2017-05-17"
12160,9109,"2024-09-10"
12161,1508,"2020-10-08"
12162,6306,"2017-06-22"
12163,12202,"2021-04-27"
12164,12868,"2017-06-17"
12165,3413,"2020-09-18"
12166,13756,"2021-11-16"
12167,11199,"2017-07-09"
12168,2206,"2017-05-22"
12169,10312,"2022-04-19"
12170,12424,"2017-01-11"
12171,4540,"2020-08-24"
12172,2894,"2017-09-20"
12173,347,"2020-06-16"
12174,3720,"2022-10-21"
12175,4229,"2021-08-11"
12176,6538,"2020-03-08"
12177,7053,"2023-06-26"
12178,463,"2020-11-04"
12179,7504,"2020-02-17"
12180,14864,"2020-08-04"
12181,2532,"2021-04-17"
12182,4487,"2019-04-20"
12183,10211,"2022-05-24"
12184,11286,"2020-08-22"
12185,8965,"2020-02-11"
12186,7251,"2023-10-31"
12187,2892,"2022-04-01"
12188,5117,"2022-07-13"
12189,4600,"2022-11-11"
12190,9977,"2019-11-04"
12191,6864,"2022-02-25"
12192,8737,"2024-03-01"
12193,10533,"2024-11-07"
12194,508,"2024-11-30"
12195,4328,"2024-10-01"
12196,6672,"2019-08-30"
12197,1737,"2017-03-02"
12198,4987,"2022-04-30"
12199,12455,"2017-02-01"
12200,635,"2017-02-19"
12201,4062,"2019-12-30"
12202,11715,"2020-06-24"
12203,14512,"2021-03-07"
12204,2311,"2022-09-04"
12205,1987,"2023-12-02"
12206,8243,"2019-04-27"
12207,1457,"2019-09-05"
12208,12065,"2023-01-30"
12209,8826,"2023-11-02"
12210,521,"2021-09-27"
12211,11237,"2023-04-15"
12212,4714,"2020-03-24"
12213,6832,"2023-06-01"
12214,340,"2022-12-09"
12215,11875,"2020-03-01"
12216,954,"2019-12-04"
12217,13490,"2021-11-27"
12218,2050,"2024-09-09"
12219,13598,"2024-08-14"
12220,7141,"2019-11-22"
12221,12826,"2023-12-04"
12222,6769,"2023-09-21"
12223,12489,"2021-02-27"
12224,574,"2019-01-27"
12225,2216,"2020-12-10"
12226,14954,"2019-07-23"
12227,5419,"2018-03-05"
12228,14313,"2019-02-18"
12229,4584,"2019-04-07"
12230,14181,"2024-04-16"
12231,14924,"2017-02-02"
12232,11256,"2018-01-30"
12233,3765,"2021-08-03"
12234,13970,"2019-03-31"
12235,8376,"2021-12-24"
12236,1172,"2023-05-06"
12237,2173,"2021-11-07"
12238,4186,"2024-12-12"
12239,6565,"2017-02-11"
12240,3029,"2019-03-01"
12241,8236,"2023-06-27"
12242,7079,"2023-09-16"
12243,7521,"2017-02-05"
12244,11425,"2021-07-20"
12245,6842,"2024-03-20"
12246,9324,"2021-08-08"
12247,10971,"2021-05-26"
12248,6459,"2017-04-11"
12249,1520,"2022-05-10"
12250,10020,"2022-05-17"
12251,3224,"2023-08-20"
12252,3194,"2020-03-15"
12253,7940,"2020-04-15"
12254,3242,"2023-06-12"
12255,10319,"2018-06-21"
12256,13767,"2022-05-01"
12257,7607,"2024-11-18"
12258,6951,"2020-03-27"
12259,1292,"2023-11-10"
12260,14849,"2021-09-11"
12261,10867,"2017-06-08"
12262,11977,"2021-01-23"
12263,2990,"2024-07-08"
12264,11141,"2022-05-08"
12265,11273,"2021-01-07"
12266,1456,"2019-06-01"
12267,9182,"2019-04-11"
12268,3529,"2020-12-26"
12269,8590,"2022-03-04"
12270,6388,"2024-04-26"
12271,7051,"2018-05-30"
12272,7203,"2019-08-20"
12273,14922,"2019-12-20"
12274,13979,"2019-01-04"
12275,5062,"2018-05-19"
12276,7453,"2020-09-08"
12277,8810,"2019-07-04"
12278,14237,"2019-08-11"
12279,9168,"2018-03-17"
12280,11795,"2018-08-28"
12281,1884,"2017-06-13"
12282,6664,"2017-06-23"
12283,5163,"2019-12-24"
12284,4030,"2018-07-04"
12285,7301,"2017-01-26"
12286,5149,"2021-02-03"
12287,768,"2019-09-02"
12288,10141,"2023-09-30"
12289,13440,"2020-10-18"
12290,12401,"2019-08-18"
12291,9694,"2020-09-07"
12292,888,"2021-05-31"
12293,3937,"2021-10-03"
12294,10206,"2018-04-11"
12295,6487,"2020-12-14"
12296,2587,"2017-05-22"
12297,4401,"2021-03-10"
12298,11858,"2020-10-09"
12299,12483,"2021-01-19"
12300,11771,"2017-05-06"
12301,1864,"2019-10-05"
12302,13128,"2021-03-06"
12303,10731,"2023-03-11"
12304,12061,"2017-02-12"
12305,6741,"2024-07-30"
12306,11560,"2020-12-22"
12307,3362,"2018-10-05"
12308,10512,"2024-11-12"
12309,7880,"2020-04-21"
12310,3019,"2017-01-28"
12311,2425,"2020-07-06"
12312,9585,"2018-07-22"
12313,5676,"2023-06-09"
12314,6442,"2017-06-30"
12315,5154,"2023-12-19"
12316,6270,"2023-03-09"
12317,6314,"2020-07-12"
12318,8410,"2017-09-17"
12319,3668,"2021-11-23"
12320,5552,"2018-05-02"
12321,11819,"2017-09-03"
12322,2633,"2022-06-28"
12323,10901,"2019-08-28"
12324,8379,"2019-08-20"
12325,14160,"2022-10-29"
12326,14877,"2023-04-06"
12327,10968,"2017-03-08"
12328,5246,"2017-11-20"
12329,5577,"2019-10-14"
12330,6915,"2022-02-08"
12331,12587,"2019-06-02"
12332,14467,"2018-01-07"
